,text,user,retweets,favorites,datetime
84,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",cassy_casanova,1518,0,Sat Nov 07 21:00:43 +0000 2020
85,"RT @dyrinone: Top 5 funniest signs. 😂😭
1. Capricorn
2. SAGITTARIUS 
3. ARIES 
4. Pisces 
5. TAURUS",AestheticAces,1518,0,Sat Nov 07 21:00:42 +0000 2020
86,"me vs my ult

leena                   taehyung
21                         24
168cm                 179cm
virgo.… https://t.co/j8MMZwZhFl",vmire,0,0,Sat Nov 07 21:00:38 +0000 2020
87,RT @homemadewitch: i 100% believe that capricorn is the most misunderstood sign.,GodisfirstYoung,718,0,Sat Nov 07 21:00:32 +0000 2020
88,"RT @adinarising: and this, my friends, is capricorn energy",bitchinwitchh,922,0,Sat Nov 07 21:00:29 +0000 2020
89,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/diHTLvdbFD",RohanStarz,0,0,Sat Nov 07 21:00:25 +0000 2020
90,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/2TfDOk3zfL",maxwell_trice,0,0,Sat Nov 07 21:00:24 +0000 2020
91,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/wQzXca0AsH",nicekittieBKN,0,0,Sat Nov 07 21:00:24 +0000 2020
92,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/zqbQNeqjpH",daisjha_parks,0,0,Sat Nov 07 21:00:24 +0000 2020
93,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/D0lgoIklvt",ayyo_savageee,0,0,Sat Nov 07 21:00:24 +0000 2020
94,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/bUHFIiGduN",ohsnapitskar,0,0,Sat Nov 07 21:00:24 +0000 2020
95,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/FffiALfxfX",Undrezmee,0,0,Sat Nov 07 21:00:24 +0000 2020
96,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/bUvtpgVJJs",Nesh_Da_Body,0,0,Sat Nov 07 21:00:24 +0000 2020
97,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/5ZjhQsvrZK",alize4evrnkotb,0,0,Sat Nov 07 21:00:24 +0000 2020
98,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/GNFO2YUgfR",InglewoodMike89,0,0,Sat Nov 07 21:00:24 +0000 2020
99,"Today will illustrate the balance between lighter, more playfu... More for Capricorn https://t.co/6WhstNGNty",dasoundboy,0,0,Sat Nov 07 21:00:24 +0000 2020
