,text,user,retweets,favorites,datetime
78,"RT @HexxxMamiii: Moon in Scorpio? Pussy wet, heart sad https://t.co/WMR5Ch97kZ",solenvirrgo,169,0,Sat Nov 14 17:12:26 +0000 2020
79,"RT @aidenschmaiden: 🎂🪅🥳IT'S NOVEMBER 13TH! WHICH MEANS IT'S MY CHAOTIC SCORPIO SON'S BIRTHDAY!!!🎂🪅🥳

to celebrate Julian Diaz birthday, i'm…",sp1cycactus,779,0,Sat Nov 14 17:12:25 +0000 2020
80,"RT @AstrologyVibez: Aries and Scorpio want to love you they just probably don't know how to show you. 

Give them plenty of opportunities t…",fannyunderwater,22,0,Sat Nov 14 17:12:23 +0000 2020
81,RT @rosiegowon: happy bday loona scorpio line i’ve been so ia on here lol,loonartbot,1,0,Sat Nov 14 17:12:21 +0000 2020
82,RT @lunatically: aries/scorpio friendships are underrated! the mars babies! the CHAOS! give me more!,nayemhernandez,509,0,Sat Nov 14 17:12:19 +0000 2020
83,"RT @AdelineTarot: Energy Work of the New Moon💫

Aries: Peace
Taurus: Letting Go
Gemini: Release
Cancer: Acceptance
Leo: Intuitive Choices
V…",IndiaAlmighty,90,0,Sat Nov 14 17:12:16 +0000 2020
84,"RT @Isellmpls: #BidenHarrisVictoryDay is trending #3, let’s move it up to #1.

Please check out and follow @ImagesByFresh to find more amaz…",Scorpio_onetwo,34,0,Sat Nov 14 17:12:16 +0000 2020
85,RT @melanatedmomma: new moon in scorpio said: “what do you have to lose in order to gain?”,kori__kush,589,0,Sat Nov 14 17:12:14 +0000 2020
86,"RT @DivineTheNinth: • PICK-A-PILE • There’s a super new moon in Scorpio tomorrow!
🌑♏️✨
This is a time to focus not only on your long term g…",covetcutie,5,0,Sat Nov 14 17:12:08 +0000 2020
87,RT @jaehyunieuno: do u agree that jaehyun https://t.co/nXXoQeBhWn,scorpio_yutaaa,37,0,Sat Nov 14 17:12:06 +0000 2020
88,Scorpio season = the purge,mariiajacobb,1,1,Sat Nov 14 17:12:04 +0000 2020
89,RT @DisNiggaTall: This Scorpio season been dangerous 😎,itsemonster,11,0,Sat Nov 14 17:12:02 +0000 2020
90,RT @MysticxLipstick: Scorpio loves to put a good betrayal scenario together in their head chile,ExtraaExtra,80,0,Sat Nov 14 17:12:01 +0000 2020
91,RT @baluciaga: why can’t we just print money &amp; end poverty? ik it’s bc of inflation but why does it have to be like that? why does society…,scorpio_k_,16,0,Sat Nov 14 17:12:01 +0000 2020
92,"RT @OneLuckyGirl_28: How your sign is affected Scorpio New Moon:

Aries: Money
Taurus: Partnerships
Gemini: Work+Health
Cancer: Pleasure
Le…",cashleyjay,322,0,Sat Nov 14 17:12:00 +0000 2020
93,RT @melanatedmomma: a lot of scorpios stay on pluto when they need to ascend to minerva. scorpio is ruled by pluto &amp; it’s a dark planet. on…,samwambamm,16,0,Sat Nov 14 17:11:59 +0000 2020
94,"RT @hallucnations: scorpio (-)
- leaRN TO OPEN TF UP TO PEOPLE THAT WANNA BE THERE FOR YOU
- just so secretive 
- stop being to skeptical o…",nasachaey,1650,0,Sat Nov 14 17:11:48 +0000 2020
95,"I got: Gay
I am: Gay Demi

I got: Scorpio
I am: Scorpio

I got: Single
I am: Single

I got: Introverted
I am: Introverted",Leebyrnth,0,0,Sat Nov 14 17:11:48 +0000 2020
96,RT @astr0witchbitch: the baddest bitches have a scorpio venus I DON’T MAKE THE RULES! https://t.co/c3J0wNqCnb,arose150,79,0,Sat Nov 14 17:11:48 +0000 2020
97,To all my Scorpio’s 🗣 remember that there is always light just around the corner https://t.co/mP4SISeMy3,kkodamariee3,0,1,Sat Nov 14 17:11:45 +0000 2020
98,mani stays making me realize how fucked i am. fuck this scorpio shit😂😂 https://t.co/6vOKZQKNu2,marleewtf,0,0,Sat Nov 14 17:11:42 +0000 2020
99,@moonsentinelxv Def a Scorpio moon because this is me and I am this.,goddess_snicks,0,0,Sat Nov 14 17:11:33 +0000 2020
