,text,user,retweets,favorites,datetime
65,"RT @KaiaSinclair: Pisces, Taurus, Leo...Ohhhhh I feel like you could be doing a lot this weekend, like going outside, going for walks, hang…",ComefwR,11,0,Sat Nov 14 17:07:57 +0000 2020
66,"do yours in qrt !!
☆height: 5’6
☆zodiac sign: Taurus 
☆tattoos: 0
☆piercings: 4
☆favorite color: black and purple
☆… https://t.co/HYVLRimO8I",Alekcandra9,0,0,Sat Nov 14 17:07:49 +0000 2020
67,@Cinderyujin @tchaikovskith taurus cancelled,joreyic,0,0,Sat Nov 14 17:07:47 +0000 2020
68,"RT @AdelineTarot: Energy Work of the New Moon💫

Aries: Peace
Taurus: Letting Go
Gemini: Release
Cancer: Acceptance
Leo: Intuitive Choices
V…",TrinaMason,90,0,Sat Nov 14 17:07:42 +0000 2020
69,RT @taurusismagic: I’m a #Taurus ‘never bet against me’.,la5619902020la,341,0,Sat Nov 14 17:07:35 +0000 2020
70,RT @AstrologyVibez: Taurus &amp; Libra are the lovers not the fighters,Kalani_78,26,0,Sat Nov 14 17:07:33 +0000 2020
71,these two girls from my English class really don’t like me just because I’m a taurus bye,FAIRYC0UPS,0,2,Sat Nov 14 17:07:32 +0000 2020
72,"☆height: 6'0”
☆zodiac sign: Taurus 
☆tattoos: 0
☆piercings: 0
☆favorite color: Blue
☆favorite drink: Irn-Bru

Tag 4… https://t.co/1RrNzwLmgL",stvstheworld,0,1,Sat Nov 14 17:07:26 +0000 2020
73,RT @AstrologyVibez: Taurus &amp; Libra are the lovers not the fighters,babyanaie,26,0,Sat Nov 14 17:07:26 +0000 2020
74,RT @taurusismagic: I’m a #Taurus ‘never bet against me’.,lifeaslala_,341,0,Sat Nov 14 17:07:23 +0000 2020
75,"do yours in qrt 

☆ height: 5’8
☆ shoe size: 41EU
☆ zodiac sign: Taurus 
☆ tattoos: 0
☆ piercings: 2 I guess
☆ favo… https://t.co/1qAfSGZaLe",Iamtatiicoco,0,2,Sat Nov 14 17:07:19 +0000 2020
76,@ComeCheckMe_ @_slimarella_ A Taurus brother? 👀,vGxldie,0,1,Sat Nov 14 17:07:16 +0000 2020
77,RT @taurusismagic: I’m a #Taurus ‘never bet against me’.,BodegaPapi2,341,0,Sat Nov 14 17:07:14 +0000 2020
78,"RT @vxprada: capricorn taurus virgo | next 72hrs

the bounce back looking promising, I see a new beginning &amp; tapping into your inner fire.…",CryptoChico14,1021,0,Sat Nov 14 17:07:12 +0000 2020
79,"which song are u ? 

aries: motive 
taurus: just like magic 
gemini: pov 
cancer: six thirty 
leo: my hair 
virgo:… https://t.co/QrCcfyolof",honeymoonaave,0,3,Sat Nov 14 17:07:11 +0000 2020
80,A true Taurus Queen cause we really don’t let shit go when people have us fucked up 😂 https://t.co/N7onykAkO9,Slaysiaaaaa,0,0,Sat Nov 14 17:07:05 +0000 2020
81,"RT @vxprada: capricorn taurus virgo | next 72hrs

the bounce back looking promising, I see a new beginning &amp; tapping into your inner fire.…",ShinZeldias,1021,0,Sat Nov 14 17:07:02 +0000 2020
82,@SandraLornah @Alpha_Taurus_ After singing a whole verse with Eminem 🔥🔥 😁,Ntegs,1,1,Sat Nov 14 17:07:00 +0000 2020
83,"RT @KaiaSinclair: Caps, Pisces, Taurus...more career plans coming up in the next few weeks for you all. Some of you will also be collabing…",alexandraestra_,4,0,Sat Nov 14 17:06:56 +0000 2020
84,RT @pattypooty: this is a taurus stan account,__reeces,128,0,Sat Nov 14 17:06:55 +0000 2020
85,"RT @SpeaksCory: aries taurus leo capricorn 💌

You are finding security in a separation or just really trying to find happiness in your life…",_jayysterrr,95,0,Sat Nov 14 17:06:50 +0000 2020
86,@Cinderyujin @tchaikovskith whats taurus never heard of them,mesdemarie,0,0,Sat Nov 14 17:06:45 +0000 2020
87,how can you not love taurus😭,heluvsmoo,0,0,Sat Nov 14 17:06:38 +0000 2020
88,"We need the star signs for Girlfriends. Joan is definitely a Virgo, Lynn is giving me Gem/Aqua vibes and Toni gives… https://t.co/tGgUiUGF6y",celiashaara,0,0,Sat Nov 14 17:06:36 +0000 2020
89,"RT @DCnumerology: Zodiac signs that age like fine wine.  

-Aquarius 
-Aries 
-Gemini 
-Leo
-Taurus",matcastro16,412,0,Sat Nov 14 17:06:15 +0000 2020
90,"RT @vxprada: capricorn taurus virgo | next 72hrs

the bounce back looking promising, I see a new beginning &amp; tapping into your inner fire.…",SparkleKMarie,1021,0,Sat Nov 14 17:05:58 +0000 2020
91,"RT @iamannapepe: ✉️🔮 Taurus, Pisces, Cancer, Aries
-sun, moon, rising, venus-

opportunities for you to increase your level of income &amp; ove…",KELOUISE1,94,0,Sat Nov 14 17:05:58 +0000 2020
92,"RT @SophieHabb: Channeled message 🕯 Taurus, Scorpio, Aquarius, &amp; Leo 

When looking at your energy there’s a blue aura, I feel some of you…",HughesQ17,75,0,Sat Nov 14 17:05:55 +0000 2020
93,taurus tarot reading for the month of november: a forced separation this month that's out of ur control https://t.co/hFgvrDdjoW,dalohcin,0,0,Sat Nov 14 17:05:49 +0000 2020
94,@farafatale im also a pisces sun and taurus moon. i can kick it with literally anybody,shaniyaajoseph,0,0,Sat Nov 14 17:05:47 +0000 2020
95,"RT @DCnumerology: Zodiac signs that age like fine wine.  

-Aquarius 
-Aries 
-Gemini 
-Leo
-Taurus",prettyandgang,412,0,Sat Nov 14 17:05:44 +0000 2020
96,RT @superali9000: @Alpha_Taurus_ I just add a little something https://t.co/D6aVXupzyT,Pisces_uvu,380,0,Sat Nov 14 17:05:21 +0000 2020
97,"RT @orfray: Virgo uses a microscope
Sagittarius binoculars
Aquarius a telescope
Scorpio looks for clues with a magnifying glass
Cancer look…",mrsserotonin,44,0,Sat Nov 14 17:05:08 +0000 2020
98,"RT @_slimarella_: your life w/ a taurus:
★ ★ ★ ★ ★
any other sign: 
★ ☆ ☆ ☆ ☆",vGxldie,61,0,Sat Nov 14 17:05:08 +0000 2020
99,"RT @anthrosophist: this isn’t even a debate

Taurus",17thstreetKing,284,0,Sat Nov 14 17:05:04 +0000 2020
