,Unnamed: 0,text,user,retweets,favorites,datetime
73,73,Deferment for breast cancer treatment and spouse unemployment. Nothing bad ever happened to you?,repetitivenoun,0,0,Sat Nov 14 00:56:28 +0000 2020
74,74,If I had a nickel for every time someone asks: but did that patient have something else besides Covid before they d…,GoCinderellaRT,0,0,Sat Nov 14 00:56:27 +0000 2020
75,75,"RT MARS turns direct today — finally! get ready to feel more motivated, ambitious and determined. what has been stagnant w…",lapayasa_,137,0,Sat Nov 14 00:56:27 +0000 2020
76,76,RT Verse for cure from pain or to ward off evil of jinns. (Polite reminder: please help sister Kay fight cancer. Read mo…,Nadym2022,26,0,Sat Nov 14 00:56:25 +0000 2020
77,77,RT cancer as a parks &amp; rec character ~ ann perkins,uilaniwahine,20,0,Sat Nov 14 00:56:25 +0000 2020
78,78,Cancer or Pisces sun &amp; a virgo moon??,Juliebby___,0,0,Sat Nov 14 00:56:23 +0000 2020
79,79,RT The equality act of 2010 includes provisions to protect cancer patients in their employment. You are disgusting.,SHANEOfficial_,7,0,Sat Nov 14 00:56:23 +0000 2020
80,80,"RT Justice Ruth Bader Ginsburg fought to the end, through her cancer, with unwavering faith in our democracy and its ideals.…",Christo25490673,79348,0,Sat Nov 14 00:56:21 +0000 2020
81,81,"RT No because we need to notice COVID is only a problem for elders, infants, and people with health issues, we need…",bpklojagosilat,16,0,Sat Nov 14 00:56:21 +0000 2020
82,82,RT This is Róisín. She’s 9 years old and has battled cancer for the past 6 years. She found out this week that the cancer is…,mellymac20,502,0,Sat Nov 14 00:56:20 +0000 2020
83,83,RT Pleased to share our work on the epigenetic effects of CDK4/6 inhibition in breast cancer A fruitful collabo…,imahabubmallik,18,0,Sat Nov 14 00:56:19 +0000 2020
84,84,"RT An extraordinary human departed the Earth today. Dan Kohn my life partner and father of our two children, died…",severuduw,144,0,Sat Nov 14 00:56:18 +0000 2020
85,85,RT CorruptKelly Loeffler is a cancer on Georgia and must be voted out immediately. Pass it on.,DarthNarsil,2038,0,Sat Nov 14 00:56:18 +0000 2020
86,86,"RT By coincidence: exactly 6 years ago today, as Vice President of the USA, Joe Biden sent this note to his staff. I presume i…",martincizmar,9705,0,Sat Nov 14 00:56:15 +0000 2020
87,87,RT aries cancer libra capricorn be like,alyssphart,181,0,Sat Nov 14 00:56:13 +0000 2020
88,88,If you close restaurants and gyms more people will lose their livelihood. Are you keeping track of h…,NursesTrump,0,0,Sat Nov 14 00:56:10 +0000 2020
89,89,RT CorruptKelly Loeffler is a cancer on Georgia and must be voted out immediately. Pass it on.,TheFluff2,2038,0,Sat Nov 14 00:56:09 +0000 2020
90,90,RT Cancer only feels secure when they have money in their pocket.,nainatflo,272,0,Sat Nov 14 00:56:05 +0000 2020
91,91,The people in Lebanon do not take this pandemic seriously…,murphyrj6,0,1,Sat Nov 14 00:56:03 +0000 2020
92,92,"RT In April, the number of working female business owners dropped by 25%, forcing women like Molly Moon Neitzel into impossible…",AmandaBecker,16,0,Sat Nov 14 00:56:01 +0000 2020
93,93,RT ⚠️PLEASE HELP US! CALLING OUT FOR DONATIONS. PLEASE READ AND DON’T IGNORE😭 I am humbly asking for your financial help b…,kitaokkento,2774,0,Sat Nov 14 00:56:01 +0000 2020
94,94,RT How do you cure a cancer like Rupert Murdoch? It's barely a starting point in addressing the c…,mikeaubrey2,30,0,Sat Nov 14 00:55:57 +0000 2020
95,95,RT CorruptKelly Loeffler is a cancer on Georgia and must be voted out immediately. Pass it on.,nodook,442,0,Sat Nov 14 00:55:55 +0000 2020
96,96,"RT Meet HockeyFightsCancerHero, Lily! At 10, she was diagnosed with bone cancer in her left leg. She did 8 mon. of chemo…",anniedparis,5,0,Sat Nov 14 00:55:54 +0000 2020
97,97,RT Cancer only feels secure when they have money in their pocket.,RajiniVijayfan1,272,0,Sat Nov 14 00:55:53 +0000 2020
98,98,it's on tiktok...of course it's cancer,LoadingCrew,0,0,Sat Nov 14 00:55:52 +0000 2020
99,99,bro im covering the tophalf of my phone while typing this shit is ball cancer,obama_yamamoto,0,0,Sat Nov 14 00:55:51 +0000 2020
